year,Month,Make,Model,Units Sold
2019,12,Honda,Civic,"22,913"
2019,1,Honda,CR-V,"29,152"
2019,2,Honda,CR-V,"26,304"
2019,3,Honda,CR-V,"31,824"
2019,4,Honda,CR-V,"28,344"
2019,5,Honda,CR-V,"30,893"
2019,6,Honda,CR-V,"30,427"
2019,7,Honda,CR-V,"33,656"
2019,8,Honda,CR-V,"44,235"
2019,9,Honda,CR-V,"25,904"
2019,10,Honda,CR-V,"33,344"
2019,11,Honda,CR-V,"33,987"
2019,12,Honda,CR-V,"36,098"
2019,1,Honda,Pilot,"8,556"
2019,2,Honda,Pilot,"10,990"
2019,3,Honda,Pilot,"13,411"
2019,4,Honda,Pilot,"11,399"
2019,5,Honda,Pilot,"12,517"
2019,6,Honda,Pilot,"11,579"
2019,7,Honda,Pilot,"11,874"
2019,8,Honda,Pilot,"14,381"
2019,9,Honda,Pilot,"9,262"
2019,10,Honda,Pilot,"9,529"
2019,11,Honda,Pilot,"10,260"
2019,12,Honda,Pilot,"11,250"
2020,1,Honda,Accord,"15,099"
2020,2,Honda,Accord,"18,216"
2020,3,Honda,Accord,"13,810"
2020,4,Honda,Accord,"8,851"
2020,5,Honda,Accord,"17,369"
2020,6,Honda,Accord,"15,409"
2020,7,Honda,Accord,"17,221"
2020,8,Honda,Accord,"19,167"
2020,9,Honda,Accord,"20,149"
2020,10,Honda,Accord,"19,185"
2020,11,Honda,Accord,"15,473"
2020,12,Honda,Accord,"19,509"
2020,1,Honda,Civic,"20,054"
2020,2,Honda,Civic,"25,617"
2020,3,Honda,Civic,"18,273"
2020,4,Honda,Civic,"13,410"
2020,5,Honda,Civic,"27,244"
2020,6,Honda,Civic,"23,260"
2020,7,Honda,Civic,"25,188"
2020,8,Honda,Civic,"25,524"
2020,9,Honda,Civic,"22,371"
2020,10,Honda,Civic,"21,865"
2020,11,Honda,Civic,"17,372"
2020,12,Honda,Civic,"21,047"
2020,1,Honda,CR-V,"26,027"
2020,2,Honda,CR-V,"28,268"
2020,3,Honda,CR-V,"16,891"
2020,4,Honda,CR-V,"12,201"
2020,5,Honda,CR-V,"29,023"
2020,6,Honda,CR-V,"26,488"
