"year","Month","Make","Model","Units Sold"
"2017","8","Toyota","Land Cruiser","223"
"2017","9","Toyota","Land Cruiser","220"
"2017","10","Toyota","Land Cruiser","260"
"2017","11","Toyota","Land Cruiser","282"
"2017","12","Toyota","Land Cruiser","390"
"2018","1","Toyota","4Runner","9,669"
"2018","2","Toyota","4Runner","10,120"
"2018","3","Toyota","4Runner","11,761"
"2018","4","Toyota","4Runner","9,970"
"2018","5","Toyota","4Runner","11,739"
"2018","6","Toyota","4Runner","11,569"
"2018","7","Toyota","4Runner","12,444"
"2018","8","Toyota","4Runner","12,862"
"2018","9","Toyota","4Runner","12,133"
"2018","10","Toyota","4Runner","12,624"
"2018","11","Toyota","4Runner","11,494"
"2018","12","Toyota","4Runner","13,309"
"2018","1","Toyota","Corolla","21,407"
"2018","2","Toyota","Corolla","25,021"
"2018","3","Toyota","Corolla","31,392"
"2018","4","Toyota","Corolla","25,896"
"2018","5","Toyota","Corolla","29,578"
"2018","6","Toyota","Corolla","28,168"
"2018","7","Toyota","Corolla","26,754"
"2018","8","Toyota","Corolla","26,155"
"2018","9","Toyota","Corolla","20,797"
"2018","10","Toyota","Corolla","22,020"
"2018","11","Toyota","Corolla","21,105"
"2018","12","Toyota","Corolla","25,439"
"2018","1","Toyota","Highlander","15,484"
"2018","2","Toyota","Highlander","15,960"
"2018","3","Toyota","Highlander","21,438"
"2018","4","Toyota","Highlander","18,456"
"2018","5","Toyota","Highlander","21,312"
"2018","6","Toyota","Highlander","21,604"
"2018","7","Toyota","Highlander","21,159"
"2018","8","Toyota","Highlander","23,300"
"2018","9","Toyota","Highlander","21,986"
"2018","10","Toyota","Highlander","20,548"
"2018","11","Toyota","Highlander","20,139"
"2018","12","Toyota","Highlander","23,125"
"2018","1","Toyota","Land Cruiser","255"
"2018","2","Toyota","Land Cruiser","255"
"2018","3","Toyota","Land Cruiser","267"
"2018","4","Toyota","Land Cruiser","259"
"2018","5","Toyota","Land Cruiser","268"
"2018","6","Toyota","Land Cruiser","232"
"2018","7","Toyota","Land Cruiser","189"
"2018","8","Toyota","Land Cruiser","273"
"2018","9","Toyota","Land Cruiser","333"
"2018","10","Toyota","Land Cruiser","363"
"2018","11","Toyota","Land Cruiser","362"
"2018","12","Toyota","Land Cruiser","179"
"2019","1","Toyota","4Runner","10,335"
"2019","2","Toyota","4Runner","9,984"
"2019","3","Toyota","4Runner","12,510"
"2019","4","Toyota","4Runner","10,055"
"2019","5","Toyota","4Runner","10,351"
"2019","6","Toyota","4Runner","9,638"
"2019","7","Toyota","4Runner","10,087"
"2019","8","Toyota","4Runner","13,258"
"2019","9","Toyota","4Runner","9,478"
"2019","10","Toyota","4Runner","12,248"
"2019","11","Toyota","4Runner","12,391"
"2019","12","Toyota","4Runner","11,529"
"2019","1","Toyota","Corolla","25,113"
"2019","2","Toyota","Corolla","29,016"
"2019","3","Toyota","Corolla","24,479"
"2019","4","Toyota","Corolla","19,679"
"2019","5","Toyota","Corolla","25,712"
"2019","6","Toyota","Corolla","28,869"
"2019","7","Toyota","Corolla","30,635"
"2019","8","Toyota","Corolla","30,121"
"2019","9","Toyota","Corolla","20,354"
"2019","10","Toyota","Corolla","22,378"
"2019","11","Toyota","Corolla","24,752"
"2019","12","Toyota","Corolla","23,742"
"2019","1","Toyota","Highlander","14,413"
"2019","2","Toyota","Highlander","17,384"
"2019","3","Toyota","Highlander","20,824"
"2019","4","Toyota","Highlander","17,190"
"2019","5","Toyota","Highlander","21,548"
"2019","6","Toyota","Highlander","19,824"
"2019","7","Toyota","Highlander","22,328"
"2019","8","Toyota","Highlander","28,364"
"2019","9","Toyota","Highlander","18,294"
"2019","10","Toyota","Highlander","18,857"
"2019","11","Toyota","Highlander","19,962"
"2019","12","Toyota","Highlander","20,449"
"2019","1","Toyota","Land Cruiser","114"
"2019","2","Toyota","Land Cruiser","369"
"2019","3","Toyota","Land Cruiser","324"
"2019","4","Toyota","Land Cruiser","253"
"2019","5","Toyota","Land Cruiser","296"
"2019","6","Toyota","Land Cruiser","272"
"2019","7","Toyota","Land Cruiser","249"
"2019","8","Toyota","Land Cruiser","283"
"2019","9","Toyota","Land Cruiser","226"
"2019","10","Toyota","Land Cruiser","418"
"2019","11","Toyota","Land Cruiser","372"
"2019","12","Toyota","Land Cruiser","360"
"2020","1","Toyota","4Runner","9,342"
"2020","2","Toyota","4Runner","10,912"
"2020","3","Toyota","4Runner","7,818"
"2020","4","Toyota","4Runner","5,284"
"2020","5","Toyota","4Runner","11,742"
"2020","6","Toyota","4Runner","12,330"
"2020","7","Toyota","4Runner","9,310"
"2020","8","Toyota","4Runner","9,860"
"2020","9","Toyota","4Runner","10,229"
"2020","10","Toyota","4Runner","12,940"
"2020","11","Toyota","4Runner","12,416"
"2020","12","Toyota","4Runner","16,869"
"2020","1","Toyota","Corolla","23,477"
"2020","2","Toyota","Corolla","26,590"
"2020","3","Toyota","Corolla","19,147"
"2020","4","Toyota","Corolla","7,270"
"2020","5","Toyota","Corolla","16,155"
"2020","6","Toyota","Corolla","16,963"
"2020","7","Toyota","Corolla","17,564"
"2020","8","Toyota","Corolla","19,154"
"2020","9","Toyota","Corolla","19,894"
"2020","10","Toyota","Corolla","21,569"
"2020","11","Toyota","Corolla","23,987"
"2020","12","Toyota","Corolla","25,409"
"2020","1","Toyota","Highlander","17,009"
"2020","2","Toyota","Highlander","20,174"
"2020","3","Toyota","Highlander","10,707"
"2020","4","Toyota","Highlander","5,613"
"2020","5","Toyota","Highlander","12,472"
"2020","6","Toyota","Highlander","13,096"
"2020","7","Toyota","Highlander","18,128"
"2020","8","Toyota","Highlander","21,795"
"2020","9","Toyota","Highlander","22,307"
"2020","10","Toyota","Highlander","22,262"
"2020","11","Toyota","Highlander","21,935"
"2020","12","Toyota","Highlander","26,778"
"2020","1","Toyota","Land Cruiser","215"
