"year","Month","Make","Model","Units Sold"
"2020","4","Mercedes-Benz","S-Class","327"
"2020","5","Mercedes-Benz","S-Class","727"
"2020","6","Mercedes-Benz","S-Class","763"
"2020","7","Mercedes-Benz","S-Class","858"
"2020","8","Mercedes-Benz","S-Class","763"
"2020","9","Mercedes-Benz","S-Class","826"
"2020","10","Mercedes-Benz","S-Class","661"
"2020","11","Mercedes-Benz","S-Class","543"
"2020","12","Mercedes-Benz","S-Class","755"
"2021","1","Mercedes-Benz","C-class","2,463"
"2021","2","Mercedes-Benz","C-class","2,463"
"2021","3","Mercedes-Benz","C-class","2,771"
"2021","4","Mercedes-Benz","C-class","3,410"
"2021","5","Mercedes-Benz","C-class","3,279"
"2021","6","Mercedes-Benz","C-class","3,410"
"2021","7","Mercedes-Benz","C-class","3,810"
"2021","8","Mercedes-Benz","C-class","3,669"
"2021","9","Mercedes-Benz","C-class","3,810"
"2021","10","Mercedes-Benz","C-class","577"
"2021","11","Mercedes-Benz","C-class","577"
"2021","12","Mercedes-Benz","C-class","577"
"2021","1","Mercedes-Benz","CLA","759"
"2021","2","Mercedes-Benz","CLA","759"
"2021","3","Mercedes-Benz","CLA","854"
"2021","4","Mercedes-Benz","CLA","785"
"2021","5","Mercedes-Benz","CLA","755"
"2021","6","Mercedes-Benz","CLA","785"
"2021","7","Mercedes-Benz","CLA","197"
"2021","8","Mercedes-Benz","CLA","190"
"2021","9","Mercedes-Benz","CLA","197"
"2021","10","Mercedes-Benz","CLA","514"
"2021","11","Mercedes-Benz","CLA","514"
"2021","12","Mercedes-Benz","CLA","514"
"2021","1","Mercedes-Benz","GLS","2,411"
"2021","2","Mercedes-Benz","GLS","2,411"
"2021","3","Mercedes-Benz","GLS","2,712"
"2021","4","Mercedes-Benz","GLS","2,198"
"2021","5","Mercedes-Benz","GLS","2,113"
"2021","6","Mercedes-Benz","GLS","2,198"
"2021","7","Mercedes-Benz","GLS","1,233"
"2021","8","Mercedes-Benz","GLS","1,188"
"2021","9","Mercedes-Benz","GLS","1,233"
"2021","10","Mercedes-Benz","GLS","2,256"
"2021","11","Mercedes-Benz","GLS","2,256"
"2021","12","Mercedes-Benz","GLS","2,256"
"2021","1","Mercedes-Benz","S-Class","334"
"2021","2","Mercedes-Benz","S-Class","334"
"2021","3","Mercedes-Benz","S-Class","375"
"2021","4","Mercedes-Benz","S-Class","126"
"2021","5","Mercedes-Benz","S-Class","121"
"2021","6","Mercedes-Benz","S-Class","126"
"2021","7","Mercedes-Benz","S-Class","2,623"
"2021","8","Mercedes-Benz","S-Class","2,524"
"2021","9","Mercedes-Benz","S-Class","2,621"
"2021","10","Mercedes-Benz","S-Class","1,700"
"2021","11","Mercedes-Benz","S-Class","1,700"
"2021","12","Mercedes-Benz","S-Class","1,700"
