year,Month,Make,Model,Units Sold
2021,6,Hyundai,Accent,959
2021,7,Hyundai,Accent,"1,852"
2021,8,Hyundai,Accent,"1,067"
2021,9,Hyundai,Accent,"1,067"
2021,10,Hyundai,Accent,"2,863"
2021,11,Hyundai,Accent,"1,071"
2021,12,Hyundai,Accent,844
2021,1,Hyundai,Elantra,"7,242"
2021,2,Hyundai,Elantra,"6,253"
2021,3,Hyundai,Elantra,"12,598"
2021,4,Hyundai,Elantra,"14,358"
2021,5,Hyundai,Elantra,"18,821"
2021,6,Hyundai,Elantra,"14,785"
2021,7,Hyundai,Elantra,"13,103"
2021,8,Hyundai,Elantra,"10,942"
2021,9,Hyundai,Elantra,"10,942"
2021,10,Hyundai,Elantra,"8,447"
2021,11,Hyundai,Elantra,"4,676"
2021,12,Hyundai,Elantra,"5,193"
2021,1,Hyundai,Ioniq,937
2021,2,Hyundai,Ioniq,"1,258"
2021,3,Hyundai,Ioniq,"1,930"
2021,4,Hyundai,Ioniq,"1,364"
2021,5,Hyundai,Ioniq,"2,174"
2021,6,Hyundai,Ioniq,"3,444"
2021,7,Hyundai,Ioniq,"1,619"
2021,8,Hyundai,Ioniq,"1,060"
2021,9,Hyundai,Ioniq,"1,060"
2021,10,Hyundai,Ioniq,"1,621"
2021,11,Hyundai,Ioniq,"1,347"
2021,12,Hyundai,Ioniq,"1,361"
2021,1,Hyundai,Kona,"5,233"
2021,2,Hyundai,Kona,"6,691"
2021,3,Hyundai,Kona,"10,416"
2021,4,Hyundai,Kona,"10,267"
2021,5,Hyundai,Kona,"9,731"
2021,6,Hyundai,Kona,"8,388"
2021,7,Hyundai,Kona,"8,576"
2021,8,Hyundai,Kona,"5,582"
2021,9,Hyundai,Kona,"5,582"
2021,10,Hyundai,Kona,"8,440"
2021,11,Hyundai,Kona,"5,402"
2021,12,Hyundai,Kona,"5,299"
2021,1,Hyundai,Santa fe,"8,714"
2021,2,Hyundai,Santa fe,"8,318"
2021,3,Hyundai,Santa fe,"11,538"
2021,4,Hyundai,Santa fe,"10,470"
2021,5,Hyundai,Santa fe,"12,868"
2021,6,Hyundai,Santa fe,"11,202"
2021,7,Hyundai,Santa fe,"12,766"
2021,8,Hyundai,Santa fe,"7,207"
2021,9,Hyundai,Santa fe,"7,207"
2021,10,Hyundai,Santa fe,"7,040"
2021,11,Hyundai,Santa fe,"6,677"
2021,12,Hyundai,Santa fe,"8,698"
